player,game_number,bet,payout,lifestyle_bonus,total_payout,lifestyle_bonuses,total_return,available_bank,cards_drawn,draw_order,card_stack,suit_counts,life,wild,death,super_death,longest_suit_count,simulation_payout,simulation_return,simulation_bank
p20,70,20,1.4,0.2,1.6,2,32.0,100634.0,6,"['super_life10', 'wild', 'super_life8', 'life6', 'life4', 'death6']","{'suits': {1: [], 2: [], 3: [], 4: ['life4'], 5: [], 6: ['life6', 'death6'], 7: [], 8: ['super_life8'], 9: [], 10: ['super_life10', 'wild']}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 2, 7: 0, 8: 1, 9: 0, 10: 2}",4,1,1,0,2,2.4,48.0,101498.0
p50,70,50,1.4,0.2,1.6,2,80.0,101585.0,6,"['super_life10', 'wild', 'super_life8', 'life6', 'life4', 'death6']","{'suits': {1: [], 2: [], 3: [], 4: ['life4'], 5: [], 6: ['life6', 'death6'], 7: [], 8: ['super_life8'], 9: [], 10: ['super_life10', 'wild']}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 2, 7: 0, 8: 1, 9: 0, 10: 2}",4,1,1,0,2,2.4,120.0,103745.0
p100,70,100,1.4,0.2,1.6,2,160.0,103170.0,6,"['super_life10', 'wild', 'super_life8', 'life6', 'life4', 'death6']","{'suits': {1: [], 2: [], 3: [], 4: ['life4'], 5: [], 6: ['life6', 'death6'], 7: [], 8: ['super_life8'], 9: [], 10: ['super_life10', 'wild']}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 2, 7: 0, 8: 1, 9: 0, 10: 2}",4,1,1,0,2,2.4,240.0,107490.0
p250,70,250,1.4,0.2,1.6,2,400.0,107925.0,6,"['super_life10', 'wild', 'super_life8', 'life6', 'life4', 'death6']","{'suits': {1: [], 2: [], 3: [], 4: ['life4'], 5: [], 6: ['life6', 'death6'], 7: [], 8: ['super_life8'], 9: [], 10: ['super_life10', 'wild']}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 2, 7: 0, 8: 1, 9: 0, 10: 2}",4,1,1,0,2,2.4,600.0,118725.0
p10,71,10,0.5,0.1,0.6,1,6.0,100323.0,2,"['super_life3', 'death3']","{'suits': {1: [], 2: [], 3: ['super_life3', 'death3'], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 2, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",1,0,1,0,2,0.6,6.0,100755.0
p20,71,20,0.5,0.1,0.6,1,12.0,100646.0,2,"['super_life3', 'death3']","{'suits': {1: [], 2: [], 3: ['super_life3', 'death3'], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 2, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",1,0,1,0,2,0.6,12.0,101510.0
p50,71,50,0.5,0.1,0.6,1,30.0,101615.0,2,"['super_life3', 'death3']","{'suits': {1: [], 2: [], 3: ['super_life3', 'death3'], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 2, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",1,0,1,0,2,0.6,30.0,103775.0
p100,71,100,0.5,0.1,0.6,1,60.0,103230.0,2,"['super_life3', 'death3']","{'suits': {1: [], 2: [], 3: ['super_life3', 'death3'], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 2, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",1,0,1,0,2,0.6,60.0,107550.0
p250,71,250,0.5,0.1,0.6,1,150.0,108075.0,2,"['super_life3', 'death3']","{'suits': {1: [], 2: [], 3: ['super_life3', 'death3'], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 2, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",1,0,1,0,2,0.6,150.0,118875.0
p10,72,10,0.0,0.0,0.0,0,0.0,100323.0,2,"['wild', 'super_death']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': ['wild'], 'super_death': ['super_death']}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,1,1,1,0,1.2,12.0,100767.0
p20,72,20,0.0,0.0,0.0,0,0.0,100646.0,2,"['wild', 'super_death']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': ['wild'], 'super_death': ['super_death']}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,1,1,1,0,1.2,24.0,101534.0
p50,72,50,0.0,0.0,0.0,0,0.0,101615.0,2,"['wild', 'super_death']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': ['wild'], 'super_death': ['super_death']}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,1,1,1,0,1.2,60.0,103835.0
p100,72,100,0.0,0.0,0.0,0,0.0,103230.0,2,"['wild', 'super_death']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': ['wild'], 'super_death': ['super_death']}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,1,1,1,0,1.2,120.0,107670.0
p250,72,250,0.0,0.0,0.0,0,0.0,108075.0,2,"['wild', 'super_death']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': ['wild'], 'super_death': ['super_death']}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",0,1,1,1,0,1.2,300.0,119175.0
p10,73,10,0.1,0.0,0.1,0,1.0,100324.0,2,"['life7', 'death3']","{'suits': {1: [], 2: [], 3: ['death3'], 4: [], 5: [], 6: [], 7: ['life7'], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 1, 4: 0, 5: 0, 6: 0, 7: 1, 8: 0, 9: 0, 10: 0}",1,0,1,0,1,1.1,11.0,100778.0
p20,73,20,0.1,0.0,0.1,0,2.0,100648.0,2,"['life7', 'death3']","{'suits': {1: [], 2: [], 3: ['death3'], 4: [], 5: [], 6: [], 7: ['life7'], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 1, 4: 0, 5: 0, 6: 0, 7: 1, 8: 0, 9: 0, 10: 0}",1,0,1,0,1,1.1,22.0,101556.0
p50,73,50,0.1,0.0,0.1,0,5.0,101620.0,2,"['life7', 'death3']","{'suits': {1: [], 2: [], 3: ['death3'], 4: [], 5: [], 6: [], 7: ['life7'], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 1, 4: 0, 5: 0, 6: 0, 7: 1, 8: 0, 9: 0, 10: 0}",1,0,1,0,1,1.1,55.00000000000001,103890.0
p100,73,100,0.1,0.0,0.1,0,10.0,103240.0,2,"['life7', 'death3']","{'suits': {1: [], 2: [], 3: ['death3'], 4: [], 5: [], 6: [], 7: ['life7'], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 1, 4: 0, 5: 0, 6: 0, 7: 1, 8: 0, 9: 0, 10: 0}",1,0,1,0,1,1.1,110.00000000000001,107780.0
p250,73,250,0.1,0.0,0.1,0,25.0,108100.0,2,"['life7', 'death3']","{'suits': {1: [], 2: [], 3: ['death3'], 4: [], 5: [], 6: [], 7: ['life7'], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 0, 3: 1, 4: 0, 5: 0, 6: 0, 7: 1, 8: 0, 9: 0, 10: 0}",1,0,1,0,1,1.1,275.0,119450.0
p10,74,10,0.0,0.0,0.0,0,0.0,100324.0,2,"['life10', 'super_death']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: ['life10']}, 'wilds': [], 'super_death': ['super_death']}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 1}",1,0,1,1,1,1.1,11.0,100789.0
p20,74,20,0.0,0.0,0.0,0,0.0,100648.0,2,"['life10', 'super_death']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: ['life10']}, 'wilds': [], 'super_death': ['super_death']}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 1}",1,0,1,1,1,1.1,22.0,101578.0
p50,74,50,0.0,0.0,0.0,0,0.0,101620.0,2,"['life10', 'super_death']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: ['life10']}, 'wilds': [], 'super_death': ['super_death']}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 1}",1,0,1,1,1,1.1,55.00000000000001,103945.0
p100,74,100,0.0,0.0,0.0,0,0.0,103240.0,2,"['life10', 'super_death']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: ['life10']}, 'wilds': [], 'super_death': ['super_death']}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 1}",1,0,1,1,1,1.1,110.00000000000001,107890.0
p250,74,250,0.0,0.0,0.0,0,0.0,108100.0,2,"['life10', 'super_death']","{'suits': {1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: ['life10']}, 'wilds': [], 'super_death': ['super_death']}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 1}",1,0,1,1,1,1.1,275.0,119725.0
p10,75,10,1.2,0.6,1.8,2,18.0,100342.0,8,"['wild', 'life8', 'life4', 'life8', 'super_life10', 'life6', 'life4', 'death2']","{'suits': {1: [], 2: ['death2'], 3: [], 4: ['life4', 'life4'], 5: [], 6: ['life6'], 7: [], 8: ['life8', 'life8', 'wild'], 9: [], 10: ['super_life10']}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 2, 5: 0, 6: 1, 7: 0, 8: 3, 9: 0, 10: 1}",6,1,1,0,3,2.2,22.0,100811.0
p20,75,20,1.2,0.6,1.8,2,36.0,100684.0,8,"['wild', 'life8', 'life4', 'life8', 'super_life10', 'life6', 'life4', 'death2']","{'suits': {1: [], 2: ['death2'], 3: [], 4: ['life4', 'life4'], 5: [], 6: ['life6'], 7: [], 8: ['life8', 'life8', 'wild'], 9: [], 10: ['super_life10']}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 2, 5: 0, 6: 1, 7: 0, 8: 3, 9: 0, 10: 1}",6,1,1,0,3,2.2,44.0,101622.0
p50,75,50,1.2,0.6,1.8,2,90.0,101710.0,8,"['wild', 'life8', 'life4', 'life8', 'super_life10', 'life6', 'life4', 'death2']","{'suits': {1: [], 2: ['death2'], 3: [], 4: ['life4', 'life4'], 5: [], 6: ['life6'], 7: [], 8: ['life8', 'life8', 'wild'], 9: [], 10: ['super_life10']}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 2, 5: 0, 6: 1, 7: 0, 8: 3, 9: 0, 10: 1}",6,1,1,0,3,2.2,110.00000000000001,104055.0
p100,75,100,1.2,0.6,1.8,2,180.0,103420.0,8,"['wild', 'life8', 'life4', 'life8', 'super_life10', 'life6', 'life4', 'death2']","{'suits': {1: [], 2: ['death2'], 3: [], 4: ['life4', 'life4'], 5: [], 6: ['life6'], 7: [], 8: ['life8', 'life8', 'wild'], 9: [], 10: ['super_life10']}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 2, 5: 0, 6: 1, 7: 0, 8: 3, 9: 0, 10: 1}",6,1,1,0,3,2.2,220.00000000000003,108110.0
p250,75,250,1.2,0.6,1.8,2,450.0,108550.0,8,"['wild', 'life8', 'life4', 'life8', 'super_life10', 'life6', 'life4', 'death2']","{'suits': {1: [], 2: ['death2'], 3: [], 4: ['life4', 'life4'], 5: [], 6: ['life6'], 7: [], 8: ['life8', 'life8', 'wild'], 9: [], 10: ['super_life10']}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 0, 4: 2, 5: 0, 6: 1, 7: 0, 8: 3, 9: 0, 10: 1}",6,1,1,0,3,2.2,550.0,120275.0
p10,76,10,4.0,6.0,10.0,3,100.0,100442.0,18,"['life8', 'wild', 'life4', 'life7', 'life6', 'life9', 'life1', 'super_wild', 'life10', 'life2', 'super_life7', 'super_life9', 'life5', 'super_life3', 'wild', 'life9', 'life3', 'death9']","{'suits': {1: ['life1'], 2: ['life2'], 3: ['super_life3', 'life3', 'wild'], 4: ['life4'], 5: ['life5'], 6: ['life6'], 7: ['life7', 'super_life7', 'super_wild'], 8: ['life8'], 9: ['life9', 'super_life9', 'life9', 'death9', 'wild'], 10: ['life10']}, 'wilds': [], 'super_death': []}","{1: 1, 2: 1, 3: 3, 4: 1, 5: 1, 6: 1, 7: 3, 8: 1, 9: 5, 10: 1}",14,3,1,0,5,10.0,100.0,100911.0
p20,76,20,4.0,6.0,10.0,3,200.0,100884.0,18,"['life8', 'wild', 'life4', 'life7', 'life6', 'life9', 'life1', 'super_wild', 'life10', 'life2', 'super_life7', 'super_life9', 'life5', 'super_life3', 'wild', 'life9', 'life3', 'death9']","{'suits': {1: ['life1'], 2: ['life2'], 3: ['super_life3', 'life3', 'wild'], 4: ['life4'], 5: ['life5'], 6: ['life6'], 7: ['life7', 'super_life7', 'super_wild'], 8: ['life8'], 9: ['life9', 'super_life9', 'life9', 'death9', 'wild'], 10: ['life10']}, 'wilds': [], 'super_death': []}","{1: 1, 2: 1, 3: 3, 4: 1, 5: 1, 6: 1, 7: 3, 8: 1, 9: 5, 10: 1}",14,3,1,0,5,10.0,200.0,101822.0
p50,76,50,4.0,6.0,10.0,3,500.0,102210.0,18,"['life8', 'wild', 'life4', 'life7', 'life6', 'life9', 'life1', 'super_wild', 'life10', 'life2', 'super_life7', 'super_life9', 'life5', 'super_life3', 'wild', 'life9', 'life3', 'death9']","{'suits': {1: ['life1'], 2: ['life2'], 3: ['super_life3', 'life3', 'wild'], 4: ['life4'], 5: ['life5'], 6: ['life6'], 7: ['life7', 'super_life7', 'super_wild'], 8: ['life8'], 9: ['life9', 'super_life9', 'life9', 'death9', 'wild'], 10: ['life10']}, 'wilds': [], 'super_death': []}","{1: 1, 2: 1, 3: 3, 4: 1, 5: 1, 6: 1, 7: 3, 8: 1, 9: 5, 10: 1}",14,3,1,0,5,10.0,500.0,104555.0
p100,76,100,4.0,6.0,10.0,3,1000.0,104420.0,18,"['life8', 'wild', 'life4', 'life7', 'life6', 'life9', 'life1', 'super_wild', 'life10', 'life2', 'super_life7', 'super_life9', 'life5', 'super_life3', 'wild', 'life9', 'life3', 'death9']","{'suits': {1: ['life1'], 2: ['life2'], 3: ['super_life3', 'life3', 'wild'], 4: ['life4'], 5: ['life5'], 6: ['life6'], 7: ['life7', 'super_life7', 'super_wild'], 8: ['life8'], 9: ['life9', 'super_life9', 'life9', 'death9', 'wild'], 10: ['life10']}, 'wilds': [], 'super_death': []}","{1: 1, 2: 1, 3: 3, 4: 1, 5: 1, 6: 1, 7: 3, 8: 1, 9: 5, 10: 1}",14,3,1,0,5,10.0,1000.0,109110.0
p250,76,250,4.0,6.0,10.0,3,2500.0,111050.0,18,"['life8', 'wild', 'life4', 'life7', 'life6', 'life9', 'life1', 'super_wild', 'life10', 'life2', 'super_life7', 'super_life9', 'life5', 'super_life3', 'wild', 'life9', 'life3', 'death9']","{'suits': {1: ['life1'], 2: ['life2'], 3: ['super_life3', 'life3', 'wild'], 4: ['life4'], 5: ['life5'], 6: ['life6'], 7: ['life7', 'super_life7', 'super_wild'], 8: ['life8'], 9: ['life9', 'super_life9', 'life9', 'death9', 'wild'], 10: ['life10']}, 'wilds': [], 'super_death': []}","{1: 1, 2: 1, 3: 3, 4: 1, 5: 1, 6: 1, 7: 3, 8: 1, 9: 5, 10: 1}",14,3,1,0,5,10.0,2500.0,122775.0
p10,77,10,3.8,2.8,6.6,6,66.0,100508.0,20,"['life9', 'life5', 'life3', 'super_wild', 'wild', 'life2', 'super_life3', 'life5', 'life8', 'life8', 'life7', 'life4', 'wild', 'super_life2', 'life4', 'life2', 'life5', 'life10', 'life1', 'death10']","{'suits': {1: ['life1'], 2: ['life2', 'super_life2', 'life2', 'wild'], 3: ['life3', 'super_life3', 'wild'], 4: ['life4', 'life4'], 5: ['life5', 'life5', 'life5', 'super_wild'], 6: [], 7: ['life7'], 8: ['life8', 'life8'], 9: ['life9'], 10: ['life10', 'death10']}, 'wilds': [], 'super_death': []}","{1: 1, 2: 4, 3: 3, 4: 2, 5: 4, 6: 0, 7: 1, 8: 2, 9: 1, 10: 2}",16,3,1,0,4,6.6,66.0,100977.0
p20,77,20,3.8,2.8,6.6,6,132.0,101016.0,20,"['life9', 'life5', 'life3', 'super_wild', 'wild', 'life2', 'super_life3', 'life5', 'life8', 'life8', 'life7', 'life4', 'wild', 'super_life2', 'life4', 'life2', 'life5', 'life10', 'life1', 'death10']","{'suits': {1: ['life1'], 2: ['life2', 'super_life2', 'life2', 'wild'], 3: ['life3', 'super_life3', 'wild'], 4: ['life4', 'life4'], 5: ['life5', 'life5', 'life5', 'super_wild'], 6: [], 7: ['life7'], 8: ['life8', 'life8'], 9: ['life9'], 10: ['life10', 'death10']}, 'wilds': [], 'super_death': []}","{1: 1, 2: 4, 3: 3, 4: 2, 5: 4, 6: 0, 7: 1, 8: 2, 9: 1, 10: 2}",16,3,1,0,4,6.6,132.0,101954.0
p50,77,50,3.8,2.8,6.6,6,330.0,102540.0,20,"['life9', 'life5', 'life3', 'super_wild', 'wild', 'life2', 'super_life3', 'life5', 'life8', 'life8', 'life7', 'life4', 'wild', 'super_life2', 'life4', 'life2', 'life5', 'life10', 'life1', 'death10']","{'suits': {1: ['life1'], 2: ['life2', 'super_life2', 'life2', 'wild'], 3: ['life3', 'super_life3', 'wild'], 4: ['life4', 'life4'], 5: ['life5', 'life5', 'life5', 'super_wild'], 6: [], 7: ['life7'], 8: ['life8', 'life8'], 9: ['life9'], 10: ['life10', 'death10']}, 'wilds': [], 'super_death': []}","{1: 1, 2: 4, 3: 3, 4: 2, 5: 4, 6: 0, 7: 1, 8: 2, 9: 1, 10: 2}",16,3,1,0,4,6.6,330.0,104885.0
p100,77,100,3.8,2.8,6.6,6,660.0,105080.0,20,"['life9', 'life5', 'life3', 'super_wild', 'wild', 'life2', 'super_life3', 'life5', 'life8', 'life8', 'life7', 'life4', 'wild', 'super_life2', 'life4', 'life2', 'life5', 'life10', 'life1', 'death10']","{'suits': {1: ['life1'], 2: ['life2', 'super_life2', 'life2', 'wild'], 3: ['life3', 'super_life3', 'wild'], 4: ['life4', 'life4'], 5: ['life5', 'life5', 'life5', 'super_wild'], 6: [], 7: ['life7'], 8: ['life8', 'life8'], 9: ['life9'], 10: ['life10', 'death10']}, 'wilds': [], 'super_death': []}","{1: 1, 2: 4, 3: 3, 4: 2, 5: 4, 6: 0, 7: 1, 8: 2, 9: 1, 10: 2}",16,3,1,0,4,6.6,660.0,109770.0
p250,77,250,3.8,2.8,6.6,6,1650.0,112700.0,20,"['life9', 'life5', 'life3', 'super_wild', 'wild', 'life2', 'super_life3', 'life5', 'life8', 'life8', 'life7', 'life4', 'wild', 'super_life2', 'life4', 'life2', 'life5', 'life10', 'life1', 'death10']","{'suits': {1: ['life1'], 2: ['life2', 'super_life2', 'life2', 'wild'], 3: ['life3', 'super_life3', 'wild'], 4: ['life4', 'life4'], 5: ['life5', 'life5', 'life5', 'super_wild'], 6: [], 7: ['life7'], 8: ['life8', 'life8'], 9: ['life9'], 10: ['life10', 'death10']}, 'wilds': [], 'super_death': []}","{1: 1, 2: 4, 3: 3, 4: 2, 5: 4, 6: 0, 7: 1, 8: 2, 9: 1, 10: 2}",16,3,1,0,4,6.6,1650.0,124425.0
p10,78,10,3.0,1.1,4.1,3,41.0,100549.0,12,"['life3', 'life8', 'wild', 'wild', 'super_wild', 'life9', 'life4', 'super_life6', 'life3', 'super_life2', 'life9', 'death7']","{'suits': {1: [], 2: ['super_life2'], 3: ['life3', 'life3', 'wild'], 4: ['life4'], 5: [], 6: ['super_life6'], 7: ['death7'], 8: ['life8', 'super_wild'], 9: ['life9', 'life9', 'wild'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 3, 4: 1, 5: 0, 6: 1, 7: 1, 8: 2, 9: 3, 10: 0}",8,3,1,0,3,4.1,41.0,101018.0
p20,78,20,3.0,1.1,4.1,3,82.0,101098.0,12,"['life3', 'life8', 'wild', 'wild', 'super_wild', 'life9', 'life4', 'super_life6', 'life3', 'super_life2', 'life9', 'death7']","{'suits': {1: [], 2: ['super_life2'], 3: ['life3', 'life3', 'wild'], 4: ['life4'], 5: [], 6: ['super_life6'], 7: ['death7'], 8: ['life8', 'super_wild'], 9: ['life9', 'life9', 'wild'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 3, 4: 1, 5: 0, 6: 1, 7: 1, 8: 2, 9: 3, 10: 0}",8,3,1,0,3,4.1,82.0,102036.0
p50,78,50,3.0,1.1,4.1,3,204.99999999999997,102745.0,12,"['life3', 'life8', 'wild', 'wild', 'super_wild', 'life9', 'life4', 'super_life6', 'life3', 'super_life2', 'life9', 'death7']","{'suits': {1: [], 2: ['super_life2'], 3: ['life3', 'life3', 'wild'], 4: ['life4'], 5: [], 6: ['super_life6'], 7: ['death7'], 8: ['life8', 'super_wild'], 9: ['life9', 'life9', 'wild'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 3, 4: 1, 5: 0, 6: 1, 7: 1, 8: 2, 9: 3, 10: 0}",8,3,1,0,3,4.1,204.99999999999997,105090.0
p100,78,100,3.0,1.1,4.1,3,409.99999999999994,105490.0,12,"['life3', 'life8', 'wild', 'wild', 'super_wild', 'life9', 'life4', 'super_life6', 'life3', 'super_life2', 'life9', 'death7']","{'suits': {1: [], 2: ['super_life2'], 3: ['life3', 'life3', 'wild'], 4: ['life4'], 5: [], 6: ['super_life6'], 7: ['death7'], 8: ['life8', 'super_wild'], 9: ['life9', 'life9', 'wild'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 3, 4: 1, 5: 0, 6: 1, 7: 1, 8: 2, 9: 3, 10: 0}",8,3,1,0,3,4.1,409.99999999999994,110180.0
p250,78,250,3.0,1.1,4.1,3,1025.0,113725.0,12,"['life3', 'life8', 'wild', 'wild', 'super_wild', 'life9', 'life4', 'super_life6', 'life3', 'super_life2', 'life9', 'death7']","{'suits': {1: [], 2: ['super_life2'], 3: ['life3', 'life3', 'wild'], 4: ['life4'], 5: [], 6: ['super_life6'], 7: ['death7'], 8: ['life8', 'super_wild'], 9: ['life9', 'life9', 'wild'], 10: []}, 'wilds': [], 'super_death': []}","{1: 0, 2: 1, 3: 3, 4: 1, 5: 0, 6: 1, 7: 1, 8: 2, 9: 3, 10: 0}",8,3,1,0,3,4.1,1025.0,125450.0
p10,79,10,0.3,0.1,0.4,1,4.0,100553.0,3,"['life2', 'wild', 'death1']","{'suits': {1: ['death1'], 2: ['life2', 'wild'], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 2, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",1,1,1,0,2,0.4,4.0,101022.0
p20,79,20,0.3,0.1,0.4,1,8.0,101106.0,3,"['life2', 'wild', 'death1']","{'suits': {1: ['death1'], 2: ['life2', 'wild'], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 2, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",1,1,1,0,2,0.4,8.0,102044.0
p50,79,50,0.3,0.1,0.4,1,20.0,102765.0,3,"['life2', 'wild', 'death1']","{'suits': {1: ['death1'], 2: ['life2', 'wild'], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 2, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",1,1,1,0,2,0.4,20.0,105110.0
p100,79,100,0.3,0.1,0.4,1,40.0,105530.0,3,"['life2', 'wild', 'death1']","{'suits': {1: ['death1'], 2: ['life2', 'wild'], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 2, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",1,1,1,0,2,0.4,40.0,110220.0
p250,79,250,0.3,0.1,0.4,1,100.0,113825.0,3,"['life2', 'wild', 'death1']","{'suits': {1: ['death1'], 2: ['life2', 'wild'], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 2, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",1,1,1,0,2,0.4,100.0,125550.0
p10,80,10,1.4,0.1,1.5,1,15.0,100568.0,7,"['super_life5', 'life1', 'life6', 'super_life3', 'life3', 'life7', 'death2']","{'suits': {1: ['life1'], 2: ['death2'], 3: ['super_life3', 'life3'], 4: [], 5: ['super_life5'], 6: ['life6'], 7: ['life7'], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 1, 3: 2, 4: 0, 5: 1, 6: 1, 7: 1, 8: 0, 9: 0, 10: 0}",6,0,1,0,2,2.4,24.0,101046.0
p20,80,20,1.4,0.1,1.5,1,30.0,101136.0,7,"['super_life5', 'life1', 'life6', 'super_life3', 'life3', 'life7', 'death2']","{'suits': {1: ['life1'], 2: ['death2'], 3: ['super_life3', 'life3'], 4: [], 5: ['super_life5'], 6: ['life6'], 7: ['life7'], 8: [], 9: [], 10: []}, 'wilds': [], 'super_death': []}","{1: 1, 2: 1, 3: 2, 4: 0, 5: 1, 6: 1, 7: 1, 8: 0, 9: 0, 10: 0}",6,0,1,0,2,2.4,48.0,102092.0
